stream,sample_index,receive_gap_ms,exchange_event_gap_ms,sampled_from_total
markPrice,850,278.541524,1000.0,1798
markPrice,852,1040.391785,1002.000,1798
markPrice,854,997.008892,999.000,1798
markPrice,855,1005.840273,1001.000,1798
markPrice,857,986.94245,999.000,1798
markPrice,859,1007.069991,1000.0,1798
markPrice,861,1005.468762,1000.0,1798
markPrice,863,955.9812,1000.0,1798
markPrice,864,1008.757009,1000.0,1798
markPrice,866,1049.874943,999.000,1798
markPrice,868,831.468145,1002.000,1798
markPrice,870,1006.921831,1002.000,1798
markPrice,872,1101.300016,1000.0,1798
markPrice,873,941.625392,1002.000,1798
markPrice,875,986.439557,1000.0,1798
markPrice,877,991.972036,993.000,1798
markPrice,879,1006.429144,1000.0,1798
markPrice,881,1008.433345,1000.0,1798
markPrice,882,997.846214,1000.0,1798
markPrice,884,1016.918625,1000.0,1798
markPrice,886,1021.789125,998.000,1798
markPrice,888,929.510413,998.000,1798
markPrice,890,1000.208115,1000.0,1798
markPrice,891,1009.78743,1000.0,1798
markPrice,893,993.678812,1000.0,1798
markPrice,895,1049.413007,1009.000,1798
markPrice,897,1016.771177,1000.0,1798
markPrice,899,915.536947,1001.000,1798
markPrice,900,998.635354,997.000,1798
markPrice,902,1010.402933,1000.0,1798
markPrice,904,1014.172179,1002.000,1798
markPrice,906,1061.542343,1004.000,1798
markPrice,907,913.128754,996.000,1798
markPrice,909,1045.201605,1002.000,1798
markPrice,911,997.678987,999.000,1798
markPrice,913,993.945288,1000.0,1798
markPrice,915,1009.191706,1000.0,1798
markPrice,916,1037.831536,1000.0,1798
markPrice,918,915.137079,999.000,1798
markPrice,920,985.055313,1000.0,1798
markPrice,922,1002.860928,997.000,1798
markPrice,924,990.892229,1000.0,1798
markPrice,925,998.327346,1000.0,1798
markPrice,927,1043.638519,1001.000,1798
markPrice,929,1015.241223,1002.000,1798
markPrice,931,934.961112,1000.0,1798
markPrice,933,987.684512,999.000,1798
markPrice,934,1026.559953,1000.0,1798
markPrice,936,999.819076,1000.0,1798
markPrice,938,1048.313662,996.000,1798
markPrice,940,1008.667081,1002.000,1798
markPrice,942,1003.502512,1002.000,1798
markPrice,943,1001.043707,1004.000,1798
markPrice,945,998.135072,1005.000,1798
markPrice,947,988.645731,999.000,1798
markPrice,949,1062.954204,999.000,1798
markPrice,951,1025.763913,1000.0,1798
markPrice,952,1046.144194,999.000,1798
markPrice,954,1018.138609,1001.000,1798
markPrice,956,1012.094576,1000.0,1798
markPrice,958,996.842023,1001.000,1798
markPrice,960,1050.794906,1000.0,1798
markPrice,961,920.309951,1002.000,1798
markPrice,963,1003.536542,1000.0,1798
markPrice,965,994.451821,998.000,1798
markPrice,967,1007.08313,1001.000,1798
markPrice,969,1008.037951,1000.0,1798
markPrice,970,1042.202716,1000.0,1798
markPrice,972,893.011636,998.000,1798
markPrice,974,948.333012,999.000,1798
markPrice,976,990.530364,1000.0,1798
markPrice,978,1003.585643,1000.0,1798
markPrice,979,1002.405759,1004.000,1798
markPrice,981,1043.686563,994.000,1798
markPrice,983,900.614805,1003.000,1798
markPrice,985,883.449858,1000.0,1798
markPrice,987,973.104108,997.000,1798
markPrice,988,1003.907094,1001.000,1798
markPrice,990,998.549373,1000.0,1798
markPrice,992,1049.474991,998.000,1798
markPrice,994,1027.434306,1000.0,1798
markPrice,996,933.388013,1003.000,1798
markPrice,997,978.877447,997.000,1798
markPrice,999,1011.071525,1000.0,1798
markPrice,1001,1019.095359,1002.000,1798
markPrice,1003,1045.476447,1000.0,1798
markPrice,1005,1006.5779,1000.0,1798
markPrice,1006,1006.938311,1002.000,1798
markPrice,1008,1004.303273,1000.0,1798
markPrice,1010,647.371776,1001.000,1798
markPrice,1012,993.037221,998.000,1798
markPrice,1014,1043.162901,1000.0,1798
markPrice,1015,922.713173,1006.000,1798
markPrice,1017,955.920515,1000.0,1798
markPrice,1019,1004.406969,1001.000,1798
markPrice,1021,1002.784191,1000.0,1798
markPrice,1023,999.232941,998.000,1798
markPrice,1024,1108.954977,1001.000,1798
markPrice,1026,1012.278193,1000.0,1798
markPrice,1028,999.622613,1000.0,1798
markPrice,1030,995.904433,999.000,1798
markPrice,1032,1009.595484,1001.000,1798
markPrice,1033,978.895971,998.000,1798
markPrice,1035,1057.742007,1001.000,1798
markPrice,1037,1020.240478,1000.0,1798
markPrice,1039,934.22286,1000.0,1798
markPrice,1041,1009.361707,1002.000,1798
markPrice,1042,991.16365,999.000,1798
markPrice,1044,1022.418378,1000.0,1798
markPrice,1046,1048.051047,1002.000,1798
markPrice,1048,1004.221624,1000.0,1798
markPrice,1050,999.753646,1002.000,1798
markPrice,1051,992.028812,998.000,1798
markPrice,1053,993.458301,999.000,1798
markPrice,1055,1033.389814,1000.0,1798
markPrice,1057,1051.301506,1000.0,1798
markPrice,1059,1049.304522,1000.0,1798
markPrice,1060,1036.539364,1000.0,1798
markPrice,1062,986.811481,1000.0,1798
markPrice,1064,994.12124,999.000,1798
markPrice,1066,1018.33665,1000.0,1798
markPrice,1068,1045.018488,999.000,1798
markPrice,1069,926.987994,1000.0,1798
markPrice,1071,998.134496,999.000,1798
markPrice,1073,1001.784391,994.000,1798
markPrice,1075,978.530241,1000.0,1798
markPrice,1077,1208.408937,1000.0,1798
markPrice,1078,835.145918,1000.0,1798
markPrice,1080,917.887319,1000.0,1798
markPrice,1082,950.300883,1001.000,1798
markPrice,1084,1006.907675,1001.000,1798
markPrice,1085,1006.07279,999.000,1798
markPrice,1087,989.907313,1001.000,1798
markPrice,1089,1130.500761,1000.0,1798
markPrice,1091,1021.521681,1002.000,1798
markPrice,1093,992.582283,1000.0,1798
markPrice,1094,1006.042494,1003.000,1798
markPrice,1096,1007.211124,1000.0,1798
markPrice,1098,1007.852032,1000.0,1798
markPrice,1100,1045.108489,1001.000,1798
markPrice,1102,987.720466,997.000,1798
markPrice,1103,1049.881964,1000.0,1798
markPrice,1105,1000.35237,1000.0,1798
markPrice,1107,974.706912,993.000,1798
markPrice,1109,1001.512354,1000.0,1798
markPrice,1111,1047.777737,999.000,1798
markPrice,1112,926.111378,1003.000,1798
markPrice,1114,996.178115,999.000,1798
markPrice,1116,973.051635,1000.0,1798
markPrice,1118,1001.223005,995.000,1798
markPrice,1120,1011.558192,1000.0,1798
markPrice,1121,1027.871137,1000.0,1798
markPrice,1123,915.489348,1000.0,1798
markPrice,1125,954.026622,1000.0,1798
markPrice,1127,946.966189,994.000,1798
markPrice,1129,1000.339338,1000.0,1798
markPrice,1130,994.037194,1000.0,1798
markPrice,1132,1043.16458,996.000,1798
markPrice,1134,1002.508752,1000.0,1798
markPrice,1136,1030.553767,998.000,1798
markPrice,1138,998.375285,1006.000,1798
markPrice,1139,1000.865493,992.000,1798
markPrice,1141,995.644907,997.000,1798
markPrice,1143,1046.303168,1000.0,1798
markPrice,1145,1009.672204,1003.000,1798
markPrice,1147,397.666554,1000.0,1798
markPrice,1148,1001.902101,1000.0,1798
markPrice,1150,1008.43387,999.000,1798
markPrice,1152,988.843991,1000.0,1798
markPrice,1154,1043.998841,996.000,1798
markPrice,1156,997.287871,1000.0,1798
markPrice,1157,1001.318529,1000.0,1798
markPrice,1159,1009.127864,999.000,1798
markPrice,1161,998.625747,998.000,1798
markPrice,1163,1005.995396,1000.0,1798
markPrice,1165,1047.903266,1000.0,1798
markPrice,1166,939.667631,1001.000,1798
markPrice,1168,1316.197077,1002.000,1798
markPrice,1170,994.006883,999.000,1798
markPrice,1172,994.169291,1000.0,1798
markPrice,1174,975.838974,1000.0,1798
markPrice,1175,1045.646032,1000.0,1798
markPrice,1177,927.230183,1000.0,1798
markPrice,1179,996.646717,999.000,1798
markPrice,1181,997.270773,1000.0,1798
markPrice,1183,1000.808339,1000.0,1798
markPrice,1184,1008.977523,1001.000,1798
markPrice,1186,1022.616361,1000.0,1798
markPrice,1188,1017.670107,1000.0,1798
markPrice,1190,940.898724,1000.0,1798
markPrice,1192,1004.787438,1003.000,1798
markPrice,1193,992.058118,997.000,1798
markPrice,1195,1006.251305,1000.0,1798
markPrice,1197,1043.238461,1003.000,1798
markPrice,1199,1022.566432,993.000,1798
markPrice,1201,997.722662,1000.0,1798
markPrice,1202,1002.795949,1000.0,1798
markPrice,1204,1000.265399,1000.0,1798
markPrice,1206,999.21134,1005.000,1798
markPrice,1208,1044.085241,1000.0,1798
markPrice,1210,1037.9057,998.000,1798
markPrice,1211,1039.156816,1000.0,1798
markPrice,1213,1012.283144,1001.000,1798
markPrice,1215,982.3862,998.000,1798
markPrice,1217,1001.207584,1000.0,1798
markPrice,1219,920.996779,1000.0,1798
markPrice,1220,923.203802,1006.000,1798
markPrice,1222,997.546012,1000.0,1798
markPrice,1224,936.158434,1000.0,1798
markPrice,1226,860.763765,1000.0,1798
markPrice,1228,1011.962382,999.000,1798
markPrice,1229,1036.014027,1003.000,1798
markPrice,1231,1004.973723,995.000,1798
markPrice,1233,949.09726,1000.0,1798
markPrice,1235,980.069821,1000.0,1798
markPrice,1237,1012.917528,1003.000,1798
markPrice,1238,985.661561,998.000,1798
markPrice,1240,1055.056852,1001.000,1798
markPrice,1242,985.717808,1000.0,1798
markPrice,1244,1008.992955,1000.0,1798
markPrice,1246,1003.627106,1000.0,1798
markPrice,1247,997.106949,1000.0,1798
markPrice,1249,1003.331679,1003.000,1798
markPrice,1251,1051.407829,1010.00,1798
markPrice,1253,1014.060343,1000.0,1798
markPrice,1255,924.855462,999.000,1798
markPrice,1256,1012.85465,1002.000,1798
markPrice,1258,996.298275,1000.0,1798
markPrice,1260,1002.24942,1002.000,1798
markPrice,1262,1051.061042,998.000,1798
markPrice,1263,940.533418,1001.000,1798
markPrice,1265,1000.418162,1000.0,1798
markPrice,1267,993.963417,1000.0,1798
markPrice,1269,989.978843,1000.0,1798
markPrice,1271,1015.803329,1002.000,1798
markPrice,1272,1016.838058,998.000,1798
markPrice,1274,921.200211,1000.0,1798
markPrice,1276,1050.547539,999.000,1798
markPrice,1278,994.98223,1000.0,1798
markPrice,1280,999.403654,1000.0,1798
markPrice,1281,1005.982931,1000.0,1798
markPrice,1283,1039.721969,999.000,1798
markPrice,1285,997.835166,1000.0,1798
markPrice,1287,993.076743,1001.000,1798
markPrice,1289,1002.740143,1000.0,1798
markPrice,1290,1001.342817,1001.000,1798
markPrice,1292,996.835712,1000.0,1798
markPrice,1294,994.14026,1001.000,1798
markPrice,1296,1014.994242,1000.0,1798
markPrice,1298,926.159634,997.000,1798
markPrice,1299,1007.610586,1003.000,1798
markPrice,1301,995.89691,1000.0,1798
markPrice,1303,997.056965,1000.0,1798
markPrice,1305,1045.323909,1003.000,1798
markPrice,1307,987.171978,1000.0,1798
markPrice,1308,1000.760127,1001.000,1798
markPrice,1310,1008.700103,1001.000,1798
markPrice,1312,1006.317998,1002.000,1798
markPrice,1314,986.257962,1000.0,1798
markPrice,1316,1046.874093,1000.0,1798
markPrice,1317,928.864274,1002.000,1798
markPrice,1319,956.302175,999.000,1798
markPrice,1321,1006.51777,1008.000,1798
markPrice,1323,991.847021,999.000,1798
markPrice,1325,1007.151182,1000.0,1798
markPrice,1326,1030.525728,1000.0,1798
markPrice,1328,1061.134205,1000.0,1798
markPrice,1330,1002.002581,1000.0,1798
markPrice,1332,996.619921,1000.0,1798
markPrice,1334,1003.259891,998.000,1798
markPrice,1335,1000.586227,999.000,1798
markPrice,1337,1069.831527,996.000,1798
markPrice,1339,1048.768619,999.000,1798
markPrice,1341,943.787985,999.000,1798
markPrice,1343,990.515592,1001.000,1798
markPrice,1344,1004.688041,999.000,1798
markPrice,1346,1027.876291,1000.0,1798
markPrice,1348,1050.575192,1000.0,1798
markPrice,1350,626.622833,998.000,1798
markPrice,1352,1002.156236,1000.0,1798
markPrice,1353,994.306231,1006.000,1798
markPrice,1355,1002.934291,1008.000,1798
markPrice,1357,1010.917149,1001.000,1798
markPrice,1359,1040.954212,999.000,1798
markPrice,1361,1021.668877,994.000,1798
markPrice,1362,1048.702092,997.000,1798
markPrice,1364,997.803289,1000.0,1798
markPrice,1366,1024.454528,1000.0,1798
markPrice,1368,1016.888728,1004.000,1798
markPrice,1370,996.011716,1000.0,1798
markPrice,1371,899.433904,1009.000,1798
markPrice,1373,1007.038332,1009.000,1798
markPrice,1375,998.484109,992.000,1798
markPrice,1377,990.553075,1000.0,1798
markPrice,1379,1004.576121,1001.000,1798
markPrice,1380,1038.808244,999.000,1798
markPrice,1382,916.006605,995.000,1798
markPrice,1384,957.744543,1000.0,1798
markPrice,1386,1007.928902,999.000,1798
markPrice,1388,1008.265126,1000.0,1798
markPrice,1389,985.453842,1000.0,1798
markPrice,1391,1065.49609,992.000,1798
markPrice,1393,995.998933,998.000,1798
markPrice,1395,1004.181613,1007.000,1798
markPrice,1397,996.452774,1000.0,1798
markPrice,1398,1010.205034,1000.0,1798
markPrice,1400,999.519105,997.000,1798
markPrice,1402,1056.243044,1002.000,1798
markPrice,1404,1014.463035,1000.0,1798
markPrice,1406,938.020301,1000.0,1798
markPrice,1407,992.103888,1000.0,1798
markPrice,1409,1007.236115,1001.000,1798
markPrice,1411,998.314974,994.000,1798
markPrice,1413,890.46391,1003.000,1798
markPrice,1415,987.112082,998.000,1798
markPrice,1416,1008.192555,1000.0,1798
markPrice,1418,1005.20883,1000.0,1798
markPrice,1420,998.236731,1000.0,1798
markPrice,1422,1015.295236,1001.000,1798
markPrice,1424,1043.755056,1000.0,1798
markPrice,1425,921.987563,1000.0,1798
markPrice,1427,1052.941165,999.000,1798
markPrice,1429,1012.910221,1002.000,1798
markPrice,1431,1000.272032,1003.000,1798
markPrice,1433,1003.473597,1000.0,1798
markPrice,1434,1041.524468,1000.0,1798
markPrice,1436,936.696247,993.000,1798
markPrice,1438,987.37645,997.000,1798
markPrice,1440,1004.368431,1001.000,1798
markPrice,1441,1000.009052,1002.000,1798
markPrice,1443,1009.807947,1002.000,1798
markPrice,1445,1081.550018,1002.000,1798
markPrice,1447,913.352717,1000.0,1798
markPrice,1449,937.594093,1000.0,1798
markPrice,1450,1017.702639,1000.0,1798
markPrice,1452,990.613296,1000.0,1798
markPrice,1454,988.903887,999.000,1798
markPrice,1456,1076.58097,1000.0,1798
markPrice,1458,1001.989877,1000.0,1798
markPrice,1459,998.658558,1000.0,1798
markPrice,1461,1366.84704,1003.000,1798
markPrice,1463,999.492558,1000.0,1798
markPrice,1465,995.552549,999.000,1798
markPrice,1467,1046.188475,1000.0,1798
markPrice,1468,938.08503,1001.000,1798
markPrice,1470,1037.842887,1000.0,1798
markPrice,1472,991.330489,999.000,1798
markPrice,1474,981.422315,1000.0,1798
markPrice,1476,1007.226315,1001.000,1798
markPrice,1477,1036.469115,1000.0,1798
markPrice,1479,925.360113,1001.000,1798
markPrice,1481,1004.153543,1000.0,1798
markPrice,1483,989.560322,1005.000,1798
markPrice,1485,1021.339289,1000.0,1798
markPrice,1486,1003.78539,1003.000,1798
markPrice,1488,1044.406926,1000.0,1798
markPrice,1490,1034.583719,1000.0,1798
markPrice,1492,936.735282,998.000,1798
markPrice,1494,990.236728,998.000,1798
markPrice,1495,1008.032325,1002.000,1798
markPrice,1497,980.472903,990.00,1798
markPrice,1499,1047.234464,1003.000,1798
markPrice,1501,1007.4168,1004.000,1798
markPrice,1503,981.22999,990.00,1798
markPrice,1504,998.815371,1000.0,1798
markPrice,1506,1003.091447,1004.000,1798
markPrice,1508,1027.206747,1000.0,1798
markPrice,1510,1048.424433,1005.000,1798
markPrice,1512,1025.929558,1000.0,1798
markPrice,1513,1048.318753,1000.0,1798
markPrice,1515,1010.168981,1001.000,1798
markPrice,1517,986.952117,997.000,1798
markPrice,1519,996.754457,999.000,1798
markPrice,1521,1046.670444,1004.000,1798
markPrice,1522,929.559321,994.000,1798
markPrice,1524,1003.920562,1000.0,1798
markPrice,1526,1009.051712,1000.0,1798
markPrice,1528,994.997514,1000.0,1798
markPrice,1530,991.191954,1000.0,1798
markPrice,1531,1032.883093,1001.000,1798
markPrice,1533,923.671678,996.000,1798
markPrice,1535,935.295791,994.000,1798
markPrice,1537,998.552859,1003.000,1798
markPrice,1539,999.99344,1001.000,1798
markPrice,1540,1004.760704,999.000,1798
markPrice,1542,1031.575092,1001.000,1798
markPrice,1544,1013.090966,1000.0,1798
markPrice,1546,1004.28983,1000.0,1798
markPrice,1548,998.211126,1000.0,1798
markPrice,1549,1012.525586,1000.0,1798
markPrice,1551,1041.561243,1004.000,1798
markPrice,1553,1037.375598,1000.0,1798
markPrice,1555,1025.208339,1000.0,1798
markPrice,1557,931.325654,1000.0,1798
markPrice,1558,992.714158,1000.0,1798
markPrice,1560,1013.115124,1000.0,1798
markPrice,1562,999.722036,1000.0,1798
markPrice,1564,1056.837762,1007.000,1798
markPrice,1566,1004.828012,1000.0,1798
markPrice,1567,1001.587999,1000.0,1798
markPrice,1569,1003.440434,1000.0,1798
markPrice,1571,1013.079961,1003.000,1798
markPrice,1573,976.798065,1000.0,1798
markPrice,1575,1048.815366,1002.000,1798
markPrice,1576,932.631046,1000.0,1798
markPrice,1578,962.295558,1000.0,1798
markPrice,1580,988.805206,992.000,1798
markPrice,1582,1001.465652,999.000,1798
markPrice,1584,994.205483,998.000,1798
markPrice,1585,1033.60847,1004.000,1798
markPrice,1587,961.065996,1000.0,1798
markPrice,1589,1007.771154,1000.0,1798
markPrice,1591,906.383458,999.000,1798
markPrice,1593,1008.815952,1001.000,1798
markPrice,1594,1005.867526,1000.0,1798
markPrice,1596,1027.711455,1004.000,1798
markPrice,1598,1006.354612,1000.0,1798
markPrice,1600,1046.22002,995.000,1798
markPrice,1602,978.835684,1000.0,1798
markPrice,1603,1027.131808,1002.000,1798
markPrice,1605,1012.936058,1000.0,1798
markPrice,1607,1044.285494,1000.0,1798
markPrice,1609,999.993027,1000.0,1798
markPrice,1611,1002.029591,999.000,1798
markPrice,1612,1003.914288,1003.000,1798
markPrice,1614,991.898671,1000.0,1798
markPrice,1616,1045.424428,992.000,1798
markPrice,1618,1028.117469,994.000,1798
markPrice,1619,935.780598,999.000,1798
markPrice,1621,1047.046896,1000.0,1798
markPrice,1623,993.258299,998.000,1798
markPrice,1625,1005.413259,1003.000,1798
markPrice,1627,998.741081,996.000,1798
markPrice,1628,1011.839432,1000.0,1798
markPrice,1630,916.319127,999.000,1798
markPrice,1632,999.887339,1003.000,1798
markPrice,1634,1010.100303,1002.000,1798
markPrice,1636,1008.97874,1000.0,1798
markPrice,1637,984.621922,999.000,1798
markPrice,1639,1038.324259,1001.000,1798
markPrice,1641,926.668376,1000.0,1798
markPrice,1643,922.483484,1009.000,1798
markPrice,1645,1005.256712,1002.000,1798
markPrice,1646,1021.965967,998.000,1798
markPrice,1648,990.595823,996.000,1798
markPrice,1650,1024.395748,999.000,1798
markPrice,1652,1000.80742,1000.0,1798
markPrice,1654,998.145426,1000.0,1798
markPrice,1655,996.442019,998.000,1798
markPrice,1657,990.86364,1000.0,1798
markPrice,1659,990.038691,1002.000,1798
markPrice,1661,1030.348637,992.000,1798
markPrice,1663,1012.934921,994.000,1798
markPrice,1664,1050.937333,1000.0,1798
markPrice,1666,1003.774452,1000.0,1798
markPrice,1668,1007.591711,1000.0,1798
markPrice,1670,1007.326785,999.000,1798
markPrice,1672,1045.124287,1003.000,1798
markPrice,1673,928.970965,997.000,1798
markPrice,1675,998.468947,1000.0,1798
markPrice,1677,1023.938332,1003.000,1798
markPrice,1679,990.421276,998.000,1798
markPrice,1681,1017.826097,1000.0,1798
markPrice,1682,1012.741764,1000.0,1798
markPrice,1684,916.992853,994.000,1798
markPrice,1686,961.65865,1000.0,1798
markPrice,1688,993.938958,1000.0,1798
markPrice,1690,992.76904,1003.000,1798
markPrice,1691,996.768699,997.000,1798
markPrice,1693,1038.88509,1000.0,1798
markPrice,1695,1005.515918,1000.0,1798
markPrice,1697,996.27369,1002.000,1798
markPrice,1699,997.407444,1002.000,1798
markPrice,1700,1008.681791,997.000,1798
markPrice,1702,983.258691,1000.0,1798
markPrice,1704,1052.351206,1000.0,1798
markPrice,1706,1015.718667,1000.0,1798
markPrice,1708,937.041181,1000.0,1798
markPrice,1709,994.21528,1000.0,1798
markPrice,1711,997.666997,997.000,1798
markPrice,1713,990.222144,998.000,1798
markPrice,1715,1056.867523,1000.0,1798
markPrice,1717,999.668371,1000.0,1798
markPrice,1718,997.070617,1000.0,1798
markPrice,1720,1046.205244,1000.0,1798
markPrice,1722,1018.364114,1002.000,1798
markPrice,1724,1000.066742,997.000,1798
markPrice,1726,1046.487759,1000.0,1798
markPrice,1727,931.398867,1000.0,1798
markPrice,1729,1047.878433,1000.0,1798
markPrice,1731,1009.076842,1002.000,1798
markPrice,1733,1001.959481,999.000,1798
markPrice,1735,997.026022,1000.0,1798
markPrice,1736,1028.24668,1002.000,1798
markPrice,1738,915.385709,1001.000,1798
markPrice,1740,999.354799,1000.0,1798
markPrice,1742,1000.72832,1000.0,1798
markPrice,1744,991.84593,998.000,1798
markPrice,1745,1005.657736,1000.0,1798
markPrice,1747,1058.462671,1004.000,1798
markPrice,1749,1014.608584,1001.000,1798
markPrice,1751,1046.742768,1003.000,1798
markPrice,1753,1017.048792,1001.000,1798
markPrice,1754,973.907001,998.000,1798
markPrice,1756,1014.969614,1002.000,1798
markPrice,1758,1045.100221,1000.0,1798
markPrice,1760,999.654671,1000.0,1798
markPrice,1762,983.434476,999.000,1798
markPrice,1763,1000.633626,1000.0,1798
markPrice,1765,1004.755606,1000.0,1798
markPrice,1767,970.33632,1000.0,1798
markPrice,1769,1042.819539,1004.000,1798
markPrice,1771,1031.806894,1004.000,1798
markPrice,1772,1048.522616,996.000,1798
markPrice,1774,1008.848171,1001.000,1798
markPrice,1776,1010.052616,1002.000,1798
markPrice,1778,1003.357221,1002.000,1798
markPrice,1780,1021.737805,1001.000,1798
markPrice,1781,940.057791,1001.000,1798
markPrice,1783,1001.061966,1000.0,1798
markPrice,1785,995.397933,999.000,1798
markPrice,1787,582.741992,1000.0,1798
markPrice,1789,988.570739,995.000,1798
markPrice,1790,1035.398095,1000.0,1798
markPrice,1792,394.486326,1000.0,1798
markPrice,1794,962.849327,997.000,1798
markPrice,1796,1043.670504,1002.000,1798
