anchor_id,side,notional,activation,immediate_exit_pnl_bps,elastic_exit_pnl_bps,incremental_pnl_bps,maximum_additional_capture_bps,profit_giveback_bps,exit_reason,partial_exit,slippage_bps,adverse_selection_after_exit_bps,mark_price_used,post_event_research_only
5647ab285fedf319ac83973f76f508924c0cc3499c18984625171f2222d3de3b,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
8df2dcc2cde1537c3e4bb684f75dab63ad88f3b9f9d2820a0bbef4565e8c2466,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
0e23810a6594bc5e58d2b6d3473550ad3dacc81a5f5b602ba792554e15ba2c09,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
6a05546b8a358d68f6b0146a8bb599ac0c0b378410e706b78d0a7bd005f9f3c5,SHORT,100,True,5.03295032105441027374113000,5.03295032105441027374113000,0E-26,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
2e61802f56e895d65da14f8ac777a83dafe6aa4e31fc41e2ee193b9a61c3d9e2,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
10361c979eb5a38c99c9c0914987f740ab8135d3274a56353711e15953dd9a96,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
ea2c4dcecfe46ed2ce794df2c265e9dfe1785ebb064c48c2c35a7449b96919d1,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
8c82a667a7402a7afbd963e626537c82bedbbc012aaa98fc94b9346d0e91afb5,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
83b19f83bd08e51afb6c99948051b162dcfdfbf632fcd070f6f2118f7866e176,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
452185a26bb6c43ec89a50c44569d815d61f4cfd5fc64225f337472c9594c61b,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
9bb3f4233ffdae780dc26540aca3ead5bc8053ba6dca0635e829634f5e51d593,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
dda9b9b25dce66015e7a4fd80488e33a13c53e2ef71a5666a45c401a5679de30,SHORT,100,True,5.29828045122311884743758000,3.818249023128102228324000000,-1.480031428095016619113580000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
